window_end_time,vehicle_id,window_duration,record_count,instantaneous_power,battery_temp_rate,motor_temp_rate,avg_speed,max_speed,min_speed,soc_rate,latest_soc,energy_consumed,battery_temperature,motor_temperature,battery_voltage,battery_current
2026-06-06 00:44:20,EV_001,1.0,100,5.14,0.0,0.0,19.74,41.24,0.0,-7560.0,9.6,1.583,60.0,150.0,313.2,16.4
2026-06-06 00:44:25,EV_001,1.0,100,15.58,0.0,0.0,19.86,41.24,0.0,-7920.0,9.5,1.5919,60.0,150.0,313.4,49.7
2026-06-06 00:44:30,EV_001,1.0,100,7.59,0.0,0.0,19.86,41.24,0.0,-7560.0,9.5,1.5812,60.0,150.0,317.7,23.9
2026-06-06 00:44:35,EV_001,1.0,100,5.72,0.0,0.0,19.54,41.24,0.0,-7560.0,9.5,1.569,60.0,150.0,299.5,19.1
2026-06-06 00:44:40,EV_001,1.0,100,17.48,0.0,0.0,19.52,41.24,0.0,-7560.0,9.5,1.5845,60.0,150.0,313.3,55.8
2026-06-06 00:44:45,EV_001,1.0,100,18.52,0.0,0.0,19.95,43.01,0.0,-7560.0,9.5,1.6016,60.0,150.0,312.3,59.3
2026-06-06 00:44:50,EV_001,1.0,100,13.71,0.0,0.0,20.31,43.01,0.0,-7920.0,9.4,1.6067,60.0,150.0,312.2,43.9
2026-06-06 00:44:55,EV_001,1.0,100,10.86,0.0,0.0,20.16,43.01,0.0,-7560.0,9.4,1.5942,60.0,150.0,305.8,35.5
2026-06-06 00:45:00,EV_001,1.0,100,14.44,0.0,0.0,20.09,43.01,0.0,-7560.0,9.4,1.5994,60.0,150.0,307.9,46.9
2026-06-06 00:45:05,EV_001,1.0,100,19.84,0.0,0.0,20.18,43.01,0.0,-7920.0,9.3,1.6104,60.0,150.0,308.1,64.4
2026-06-06 00:45:10,EV_001,1.0,100,5.85,0.0,0.0,20.17,43.01,0.0,-7920.0,9.3,1.5942,60.0,150.0,314.7,18.6
2026-06-06 00:45:15,EV_001,1.0,100,9.01,0.0,0.0,19.95,43.01,0.0,-7560.0,9.3,1.5853,60.0,150.0,315.2,28.6
2026-06-06 00:45:20,EV_001,1.0,100,6.5,0.0,0.0,19.69,43.01,0.0,-7560.0,9.3,1.5853,60.0,150.0,317.2,20.5
2026-06-06 00:45:25,EV_001,1.0,100,7.98,0.0,0.0,19.69,43.01,0.0,-7560.0,9.3,1.5827,60.0,150.0,310.7,25.7
2026-06-06 00:45:30,EV_001,1.0,100,10.51,0.0,0.0,19.52,43.01,0.0,-7560.0,9.3,1.5878,60.0,150.0,311.0,33.8
2026-06-06 00:45:35,EV_001,1.0,100,17.13,0.0,0.0,19.9,43.01,0.0,-7920.0,9.2,1.5918,60.0,150.0,314.8,54.4
2026-06-06 00:45:40,EV_001,1.0,100,12.55,0.0,0.0,19.98,43.01,0.0,-7560.0,9.2,1.5928,60.0,150.0,316.1,39.7
2026-06-06 00:45:45,EV_001,1.0,100,14.41,0.0,0.0,20.03,43.01,0.0,-7560.0,9.2,1.604,60.0,150.0,301.5,47.8
2026-06-06 00:45:50,EV_001,1.0,100,9.98,0.0,0.0,19.81,43.01,0.0,-7560.0,9.2,1.6084,60.0,150.0,305.3,32.7
2026-06-06 00:45:55,EV_001,1.0,100,11.01,0.0,0.0,19.98,43.01,0.0,-7560.0,9.2,1.6073,60.0,150.0,308.3,35.7
2026-06-06 00:46:00,EV_001,1.0,100,10.85,0.0,0.0,20.01,43.01,0.0,-7920.0,9.1,1.5949,60.0,150.0,306.5,35.4
2026-06-06 00:46:05,EV_001,1.0,100,7.08,0.0,0.0,19.6,43.01,0.0,-7560.0,9.1,1.591,60.0,150.0,313.2,22.6
2026-06-06 00:46:10,EV_001,1.0,100,8.47,0.0,0.0,19.76,43.01,0.0,-7560.0,9.1,1.5931,60.0,150.0,298.2,28.4
2026-06-06 00:46:15,EV_001,1.0,100,9.4,0.0,0.0,19.91,43.01,0.0,-7560.0,9.1,1.5884,60.0,150.0,315.6,29.8
2026-06-06 00:46:20,EV_001,1.0,100,18.5,0.0,0.0,20.04,43.01,0.0,-7560.0,9.1,1.5953,60.0,150.0,320.7,57.7
2026-06-06 00:46:25,EV_001,1.0,100,19.52,0.0,0.0,19.91,43.01,0.0,-7920.0,9.0,1.6016,60.0,150.0,307.9,63.4
2026-06-06 00:46:30,EV_001,1.0,100,19.48,0.0,0.0,19.8,43.01,0.0,-7560.0,9.0,1.6022,60.0,150.0,312.1,62.4
2026-06-06 00:46:35,EV_001,1.0,100,3.53,0.0,0.0,19.42,43.01,0.0,-7560.0,9.0,1.5866,60.0,150.0,309.6,11.4
2026-06-06 00:46:40,EV_001,1.0,100,14.75,0.0,0.0,19.36,43.01,0.0,-7920.0,8.9,1.5927,60.0,150.0,313.2,47.1
2026-06-06 00:46:45,EV_001,1.0,100,15.81,0.0,0.0,19.49,43.01,0.0,-7920.0,8.9,1.6051,60.0,150.0,308.8,51.2
2026-06-06 00:46:50,EV_001,1.0,100,11.34,0.0,0.0,19.61,43.01,0.0,-7560.0,8.9,1.6066,60.0,150.0,310.7,36.5
2026-06-06 00:46:55,EV_001,1.0,100,6.89,0.0,0.0,19.47,43.01,0.0,-7560.0,8.9,1.6099,60.0,150.0,318.8,21.6
2026-06-06 00:47:00,EV_001,1.0,100,7.24,0.0,0.0,19.61,43.01,0.0,-7560.0,8.9,1.603,60.0,150.0,304.2,23.8
2026-06-06 00:47:05,EV_001,1.0,100,4.06,0.0,0.0,19.67,43.01,0.0,-7560.0,8.9,1.5902,60.0,150.0,315.1,12.9
2026-06-06 00:47:10,EV_001,1.0,100,1.28,0.0,0.0,19.47,43.01,0.0,-7560.0,8.9,1.5781,60.0,150.0,304.2,4.2
2026-06-06 00:47:15,EV_001,1.0,100,3.61,0.0,0.0,19.35,43.01,0.0,-7560.0,8.9,1.5717,60.0,150.0,303.5,11.9
2026-06-06 00:47:20,EV_001,1.0,100,9.23,0.0,0.0,19.52,43.01,0.0,-7560.0,8.8,1.5783,60.0,150.0,306.7,30.1
2026-06-06 00:47:25,EV_001,1.0,100,0.83,0.0,0.0,19.48,43.01,0.0,-7560.0,8.8,1.5614,60.0,150.0,305.9,2.7
2026-06-06 00:47:30,EV_001,1.0,100,10.37,0.0,0.0,19.37,43.01,0.0,-7560.0,8.8,1.5557,60.0,150.0,302.2,34.3
2026-06-06 00:47:35,EV_001,1.0,100,6.5,0.0,0.0,19.36,43.01,0.0,-7560.0,8.8,1.5345,60.0,150.0,306.6,21.2
2026-06-06 00:47:40,EV_001,1.0,100,12.37,0.0,0.0,19.25,43.01,0.0,-7200.0,8.8,1.5298,60.0,150.0,307.8,40.2
2026-06-06 00:47:45,EV_001,1.0,100,9.93,0.0,0.0,18.98,43.01,0.0,-7200.0,8.8,1.5167,60.0,150.0,313.2,31.7
2026-06-06 00:47:50,EV_001,1.0,100,12.88,0.0,0.0,18.99,43.01,0.0,-7560.0,8.7,1.5188,60.0,150.0,314.8,40.9
2026-06-06 00:47:55,EV_001,1.0,100,9.79,0.0,0.0,19.04,43.01,0.0,-7200.0,8.7,1.5117,60.0,150.0,306.0,32.0
2026-06-06 00:48:00,EV_001,1.0,100,9.5,0.0,0.0,19.06,43.01,0.0,-7200.0,8.7,1.5103,60.0,150.0,304.4,31.2
2026-06-06 00:48:05,EV_001,1.0,100,17.69,0.0,0.0,19.29,43.01,0.0,-7200.0,8.7,1.5078,60.0,150.0,312.6,56.6
2026-06-06 00:48:10,EV_001,1.0,100,17.34,0.0,0.0,19.1,43.01,0.0,-7560.0,8.6,1.519,60.0,150.0,311.4,55.7
2026-06-06 00:48:15,EV_001,1.0,100,0.12,0.0,0.0,19.1,43.01,0.0,-7200.0,8.6,1.4968,60.0,150.0,309.0,0.4
2026-06-06 00:48:20,EV_001,1.0,100,9.36,0.0,0.0,19.07,43.01,0.0,-7200.0,8.6,1.4987,60.0,150.0,304.8,30.7
2026-06-06 00:48:25,EV_001,1.0,100,11.62,0.0,0.0,19.02,43.01,0.0,-7200.0,8.6,1.4967,60.0,150.0,310.8,37.4
2026-06-06 00:48:30,EV_001,1.0,100,11.32,0.0,0.0,18.9,43.01,0.0,-7200.0,8.6,1.4992,60.0,150.0,297.9,38.0
2026-06-06 00:48:35,EV_001,1.0,100,13.41,0.0,0.0,19.15,43.01,0.0,-7200.0,8.6,1.5028,60.0,150.0,314.7,42.6
2026-06-06 00:48:40,EV_001,1.0,100,-0.24,0.0,0.0,18.83,43.01,0.0,-6840.0,8.6,1.4876,60.0,150.0,306.2,-0.8
2026-06-06 00:48:45,EV_001,1.0,100,11.23,0.0,0.0,18.91,43.01,0.0,-7200.0,8.5,1.4897,60.0,150.0,307.7,36.5
2026-06-06 00:48:50,EV_001,1.0,100,7.21,0.0,0.0,18.91,43.01,0.0,-7200.0,8.5,1.4887,60.0,150.0,313.5,23.0
2026-06-06 00:48:55,EV_001,1.0,100,3.56,0.0,0.0,18.71,43.01,0.0,-7200.0,8.5,1.4704,60.0,150.0,301.5,11.8
2026-06-06 00:49:00,EV_001,1.0,100,9.86,0.0,0.0,18.67,43.01,0.0,-7200.0,8.5,1.4727,60.0,150.0,302.4,32.6
2026-06-06 00:49:05,EV_001,1.0,100,5.07,0.0,0.0,18.49,43.01,0.0,-6840.0,8.5,1.4594,60.0,150.0,311.0,16.3
2026-06-06 00:49:10,EV_001,1.0,100,5.02,0.0,0.0,18.11,43.01,0.0,-6840.0,8.5,1.4484,60.0,150.0,304.4,16.5
2026-06-06 00:49:15,EV_001,1.0,100,16.22,0.0,0.0,18.23,43.01,0.0,-7200.0,8.4,1.4543,60.0,150.0,310.1,52.3
2026-06-06 00:49:20,EV_001,1.0,100,8.63,0.0,0.0,18.21,43.01,0.0,-7200.0,8.4,1.4512,60.0,150.0,302.9,28.5
2026-06-06 00:49:25,EV_001,1.0,100,13.02,0.0,0.0,18.24,43.01,0.0,-7200.0,8.4,1.4628,60.0,150.0,314.6,41.4
2026-06-06 00:49:30,EV_001,1.0,100,11.64,0.0,0.0,18.52,43.01,0.0,-6840.0,8.4,1.4551,60.0,150.0,308.7,37.7
2026-06-06 00:49:35,EV_001,1.0,100,13.82,0.0,0.0,18.2,43.01,0.0,-6840.0,8.4,1.4557,60.0,150.0,308.4,44.8
2026-06-06 00:49:40,EV_001,1.0,100,5.86,0.0,0.0,18.2,43.01,0.0,-7200.0,8.3,1.4404,60.0,150.0,303.8,19.3
2026-06-06 00:49:45,EV_001,1.0,100,15.39,0.0,0.0,18.29,43.01,0.0,-6840.0,8.3,1.4373,60.0,150.0,321.3,47.9
2026-06-06 00:49:50,EV_001,1.0,100,4.35,0.0,0.0,18.06,43.01,0.0,-6840.0,8.3,1.4323,60.0,150.0,310.9,14.0
2026-06-06 00:49:55,EV_001,1.0,100,8.93,0.0,0.0,18.04,43.01,0.0,-6840.0,8.3,1.4384,60.0,150.0,301.7,29.6
2026-06-06 00:50:00,EV_001,1.0,100,17.64,0.0,0.0,18.41,43.01,0.0,-6840.0,8.3,1.4473,60.0,150.0,305.8,57.7
2026-06-06 00:50:05,EV_001,1.0,100,15.68,0.0,0.0,18.57,43.01,0.0,-7200.0,8.2,1.4481,60.0,150.0,322.0,48.7
2026-06-06 00:50:10,EV_001,1.0,100,16.94,0.0,0.0,18.62,43.01,0.0,-6840.0,8.2,1.4556,60.0,150.0,313.2,54.1
2026-06-06 00:50:15,EV_001,1.0,100,1.66,0.0,0.0,18.62,43.01,0.0,-6840.0,8.2,1.4344,60.0,150.0,307.9,5.4
2026-06-06 00:50:20,EV_001,1.0,100,4.94,0.0,0.0,18.4,43.01,0.0,-6840.0,8.2,1.4328,60.0,150.0,302.8,16.3
2026-06-06 00:50:25,EV_001,1.0,100,2.27,0.0,0.0,18.4,43.01,0.0,-6840.0,8.2,1.4309,60.0,150.0,310.3,7.3
2026-06-06 00:50:30,EV_001,1.0,100,15.17,0.0,0.0,18.59,43.01,0.0,-6840.0,8.2,1.4314,60.0,150.0,316.8,47.9
2026-06-06 00:50:35,EV_001,1.0,100,3.42,0.0,0.0,18.29,43.01,0.0,-6480.0,8.2,1.4126,60.0,150.0,305.7,11.2
2026-06-06 00:50:40,EV_001,1.0,100,16.42,0.0,0.0,18.4,43.01,0.0,-6840.0,8.1,1.4119,60.0,150.0,301.3,54.5
2026-06-06 00:50:45,EV_001,1.0,100,10.48,0.0,0.0,18.01,43.01,0.0,-6840.0,8.1,1.4118,60.0,150.0,318.5,32.9
2026-06-06 00:50:50,EV_001,1.0,100,12.17,0.0,0.0,17.97,43.01,0.0,-6840.0,8.1,1.4197,60.0,150.0,311.3,39.1
2026-06-06 00:50:55,EV_001,1.0,100,3.9,0.0,0.0,17.97,43.01,0.0,-6840.0,8.1,1.409,60.0,150.0,307.2,12.7
2026-06-06 00:51:00,EV_001,1.0,100,10.31,0.0,0.0,17.88,43.01,0.0,-6480.0,8.1,1.4178,60.0,150.0,306.7,33.6
2026-06-06 00:51:05,EV_001,1.0,100,-0.09,0.0,0.0,17.88,43.01,0.0,-6480.0,8.1,1.4027,60.0,150.0,309.8,-0.3
2026-06-06 00:51:10,EV_001,1.0,100,4.75,0.0,0.0,17.62,43.01,0.0,-6840.0,8.0,1.3927,60.0,150.0,302.4,15.7
2026-06-06 00:51:15,EV_001,1.0,100,9.59,0.0,0.0,17.9,43.01,0.0,-6840.0,8.0,1.3963,60.0,150.0,320.6,29.9
2026-06-06 00:51:20,EV_001,1.0,100,19.55,0.0,0.0,17.98,43.01,0.0,-6840.0,8.0,1.4088,60.0,150.0,303.6,64.4
2026-06-06 00:51:25,EV_001,1.0,100,6.97,0.0,0.0,17.65,43.01,0.0,-6480.0,8.0,1.398,60.0,150.0,308.3,22.6
2026-06-06 00:51:30,EV_001,1.0,100,10.79,0.0,0.0,17.62,43.01,0.0,-6480.0,8.0,1.3897,60.0,150.0,303.0,35.6
2026-06-06 00:51:35,EV_001,1.0,100,14.06,0.0,0.0,17.66,43.01,0.0,-6840.0,7.9,1.3915,60.0,150.0,309.8,45.4
2026-06-06 00:51:40,EV_001,1.0,100,7.6,0.0,0.0,17.37,43.01,0.0,-6840.0,7.9,1.3906,60.0,150.0,306.3,24.8
2026-06-06 00:51:45,EV_001,1.0,100,12.46,0.0,0.0,17.28,43.01,0.0,-6840.0,7.9,1.393,60.0,150.0,314.6,39.6
2026-06-06 00:51:50,EV_001,1.0,100,11.21,0.0,0.0,17.23,43.01,0.0,-6480.0,7.9,1.3896,60.0,150.0,310.4,36.1
2026-06-06 00:51:55,EV_001,1.0,100,10.68,0.0,0.0,17.23,43.01,0.0,-6480.0,7.9,1.395,60.0,150.0,311.3,34.3
2026-06-06 00:52:00,EV_001,1.0,100,10.03,0.0,0.0,17.26,43.01,0.0,-6840.0,7.8,1.4059,60.0,150.0,313.3,32.0
2026-06-06 00:52:05,EV_001,1.0,100,18.79,0.0,0.0,17.6,43.01,0.0,-6840.0,7.8,1.4207,60.0,150.0,308.0,61.0
2026-06-06 00:52:10,EV_001,1.0,100,15.75,0.0,0.0,17.55,43.01,0.0,-6840.0,7.8,1.4323,60.0,150.0,303.5,51.9
2026-06-06 00:52:15,EV_001,1.0,100,11.33,0.0,0.0,17.6,43.01,0.0,-7200.0,7.7,1.4272,60.0,150.0,308.0,36.8
2026-06-06 00:52:20,EV_001,1.0,100,13.97,0.0,0.0,17.59,43.01,0.0,-6840.0,7.7,1.4415,60.0,150.0,308.3,45.3
2026-06-06 00:52:25,EV_001,1.0,100,13.47,0.0,0.0,17.9,43.01,0.0,-6840.0,7.7,1.4385,60.0,150.0,305.4,44.1
2026-06-06 00:52:30,EV_001,1.0,100,10.8,0.0,0.0,17.89,43.01,0.0,-6840.0,7.7,1.4317,60.0,150.0,312.2,34.6
2026-06-06 00:52:35,EV_001,1.0,100,9.06,0.0,0.0,17.85,43.01,0.0,-6840.0,7.7,1.4372,60.0,150.0,304.1,29.8
2026-06-06 00:52:40,EV_001,1.0,100,15.8,0.0,0.0,18.23,43.01,0.0,-6840.0,7.6,1.4375,60.0,150.0,301.5,52.4
2026-06-06 00:52:45,EV_001,1.0,100,10.23,0.0,0.0,18.16,43.01,0.0,-6840.0,7.6,1.4411,60.0,150.0,304.5,33.6
2026-06-06 00:52:50,EV_001,1.0,100,8.34,0.0,0.0,17.98,43.01,0.0,-6840.0,7.6,1.4448,60.0,150.0,306.5,27.2
2026-06-06 00:52:55,EV_001,1.0,100,8.3,0.0,0.0,18.1,43.01,0.0,-6840.0,7.6,1.432,60.0,150.0,312.0,26.6
2026-06-06 00:53:00,EV_001,1.0,100,5.83,0.0,0.0,17.76,43.01,0.0,-6840.0,7.6,1.4144,60.0,150.0,313.6,18.6
2026-06-06 00:53:05,EV_001,1.0,100,6.84,0.0,0.0,17.57,37.93,0.0,-6480.0,7.6,1.4049,60.0,150.0,309.5,22.1
2026-06-06 00:53:10,EV_001,1.0,100,11.83,0.0,0.0,17.47,37.93,0.0,-6840.0,7.5,1.4062,60.0,150.0,318.1,37.2
2026-06-06 00:53:15,EV_001,1.0,100,2.12,0.0,0.0,17.47,37.93,0.0,-6840.0,7.5,1.3891,60.0,150.0,306.9,6.9
2026-06-06 00:53:20,EV_001,1.0,100,9.08,0.0,0.0,17.52,37.93,0.0,-6480.0,7.5,1.3741,60.0,150.0,307.7,29.5
2026-06-06 00:53:25,EV_001,1.0,100,6.21,0.0,0.0,17.15,37.93,0.0,-6480.0,7.5,1.3747,60.0,150.0,304.6,20.4
2026-06-06 00:53:30,EV_001,1.0,100,10.64,0.0,0.0,16.98,37.93,0.0,-6480.0,7.5,1.3769,60.0,150.0,304.8,34.9
2026-06-06 00:53:35,EV_001,1.0,100,14.92,0.0,0.0,17.31,37.93,0.0,-6480.0,7.5,1.3886,60.0,150.0,307.0,48.6
2026-06-06 00:53:40,EV_001,1.0,100,9.28,0.0,0.0,17.31,37.93,0.0,-6840.0,7.4,1.3904,60.0,150.0,308.3,30.1
2026-06-06 00:53:45,EV_001,1.0,100,14.61,0.0,0.0,17.64,37.93,0.0,-6840.0,7.4,1.3961,60.0,150.0,310.1,47.1
2026-06-06 00:53:50,EV_001,1.0,100,5.99,0.0,0.0,17.64,37.93,0.0,-6480.0,7.4,1.3806,60.0,150.0,301.0,19.9
2026-06-06 00:53:55,EV_001,1.0,100,13.29,0.0,0.0,17.42,37.62,0.0,-6480.0,7.4,1.3816,60.0,150.0,310.5,42.8
2026-06-06 00:54:00,EV_001,1.0,100,13.06,0.0,0.0,17.45,37.62,0.0,-6480.0,7.4,1.3798,60.0,150.0,310.9,42.0
2026-06-06 00:54:05,EV_001,1.0,100,19.27,0.0,0.0,17.49,37.68,0.0,-6840.0,7.3,1.3927,60.0,150.0,325.0,59.3
2026-06-06 00:54:10,EV_001,1.0,100,13.48,0.0,0.0,17.77,37.68,0.0,-6840.0,7.3,1.3961,60.0,150.0,309.2,43.6
2026-06-06 00:54:15,EV_001,1.0,100,10.19,0.0,0.0,17.59,37.68,0.0,-6480.0,7.3,1.3952,60.0,150.0,306.8,33.2
2026-06-06 00:54:20,EV_001,1.0,100,12.4,0.0,0.0,17.52,37.68,0.0,-6480.0,7.3,1.4026,60.0,150.0,303.2,40.9
2026-06-06 00:54:25,EV_001,1.0,100,11.57,0.0,0.0,17.79,37.68,0.0,-6840.0,7.2,1.4069,60.0,150.0,308.5,37.5
2026-06-06 00:54:30,EV_001,1.0,100,15.56,0.0,0.0,17.72,37.68,0.0,-6840.0,7.2,1.4154,60.0,150.0,306.9,50.7
2026-06-06 00:54:35,EV_001,1.0,100,7.72,0.0,0.0,17.81,37.68,0.0,-6840.0,7.2,1.4005,60.0,150.0,307.7,25.1
2026-06-06 00:54:40,EV_001,1.0,100,9.87,0.0,0.0,17.64,37.68,0.0,-6480.0,7.2,1.387,60.0,150.0,303.7,32.5
2026-06-06 00:54:45,EV_001,1.0,100,7.71,0.0,0.0,17.6,37.68,0.0,-6480.0,7.2,1.3707,60.0,150.0,309.8,24.9
2026-06-06 00:54:50,EV_001,1.0,100,15.0,0.0,0.0,17.57,37.68,0.0,-6840.0,7.1,1.3866,60.0,150.0,307.3,48.8
2026-06-06 00:54:55,EV_001,1.0,100,16.52,0.0,0.0,17.85,37.68,0.0,-6480.0,7.1,1.3891,60.0,150.0,311.2,53.1
2026-06-06 00:55:00,EV_001,1.0,100,13.54,0.0,0.0,17.88,37.68,0.0,-6480.0,7.1,1.386,60.0,150.0,302.3,44.8
2026-06-06 00:55:05,EV_001,1.0,100,12.47,0.0,0.0,17.77,37.68,0.0,-6840.0,7.0,1.3875,60.0,150.0,310.2,40.2
2026-06-06 00:55:10,EV_001,1.0,100,14.7,0.0,0.0,18.04,38.95,0.0,-6840.0,7.0,1.3984,60.0,150.0,308.2,47.7
2026-06-06 00:55:15,EV_001,1.0,100,15.6,0.0,0.0,18.44,40.3,0.0,-6840.0,7.0,1.41,60.0,150.0,304.7,51.2
2026-06-06 00:55:20,EV_001,1.0,100,4.27,0.0,0.0,18.43,40.3,0.0,-6840.0,7.0,1.4103,60.0,150.0,307.5,13.9
2026-06-06 00:55:25,EV_001,1.0,100,-0.77,0.0,0.0,18.27,40.3,0.0,-6840.0,7.0,1.4096,60.0,150.0,297.4,-2.6
2026-06-06 00:55:30,EV_001,1.0,100,14.5,0.0,0.0,18.64,40.3,0.0,-6840.0,7.0,1.4247,60.0,150.0,315.3,46.0
2026-06-06 00:55:35,EV_001,1.0,100,2.69,0.0,0.0,18.64,40.3,0.0,-6480.0,7.0,1.4156,60.0,150.0,313.2,8.6
2026-06-06 00:55:40,EV_001,1.0,100,8.19,0.0,0.0,18.47,40.3,0.0,-6840.0,6.9,1.4259,60.0,150.0,312.7,26.2
2026-06-06 00:55:45,EV_001,1.0,100,7.46,0.0,0.0,18.64,40.3,0.0,-6840.0,6.9,1.4218,60.0,150.0,298.4,25.0
2026-06-06 00:55:50,EV_001,1.0,100,9.44,0.0,0.0,18.67,40.3,0.0,-6840.0,6.9,1.4259,60.0,150.0,308.4,30.6
2026-06-06 00:55:55,EV_001,1.0,100,1.68,0.0,0.0,18.5,40.3,0.0,-6840.0,6.9,1.411,60.0,150.0,299.2,5.6
2026-06-06 00:56:00,EV_001,1.0,100,7.6,0.0,0.0,18.22,40.3,0.0,-6840.0,6.9,1.4078,60.0,150.0,299.2,25.4
2026-06-06 00:56:05,EV_001,1.0,100,3.4,0.0,0.0,18.07,40.3,0.0,-6480.0,6.9,1.3947,60.0,150.0,309.5,11.0
2026-06-06 00:56:10,EV_001,1.0,100,3.27,0.0,0.0,17.76,40.3,0.0,-6480.0,6.9,1.3856,60.0,150.0,300.1,10.9
2026-06-06 00:56:15,EV_001,1.0,100,15.92,0.0,0.0,17.8,40.3,0.0,-6840.0,6.8,1.3945,60.0,150.0,299.9,53.1
2026-06-06 00:56:20,EV_001,1.0,100,17.33,0.0,0.0,17.84,40.3,0.0,-6840.0,6.8,1.394,60.0,150.0,302.4,57.3
2026-06-06 00:56:25,EV_001,1.0,100,5.18,0.0,0.0,17.86,40.3,0.0,-6480.0,6.8,1.3771,60.0,150.0,309.9,16.7
2026-06-06 00:56:30,EV_001,1.0,100,13.87,0.0,0.0,18.0,40.3,0.0,-6480.0,6.8,1.3962,60.0,150.0,302.2,45.9
2026-06-06 00:56:35,EV_001,1.0,100,9.4,0.0,0.0,18.19,40.3,0.0,-6480.0,6.8,1.3963,60.0,150.0,306.3,30.7
2026-06-06 00:56:40,EV_001,1.0,100,17.44,0.0,0.0,18.29,40.3,0.0,-6840.0,6.7,1.4043,60.0,150.0,303.3,57.5
2026-06-06 00:56:45,EV_001,1.0,100,4.54,0.0,0.0,18.1,40.3,0.0,-6840.0,6.7,1.3949,60.0,150.0,302.5,15.0
2026-06-06 00:56:50,EV_001,1.0,100,13.24,0.0,0.0,18.25,40.3,0.0,-6840.0,6.7,1.3947,60.0,150.0,297.6,44.5
2026-06-06 00:56:55,EV_001,1.0,100,16.22,0.0,0.0,18.34,40.3,0.0,-6840.0,6.7,1.4169,60.0,150.0,311.3,52.1
2026-06-06 00:57:00,EV_001,1.0,100,9.61,0.0,0.0,18.56,40.3,0.0,-6840.0,6.6,1.4146,60.0,150.0,311.9,30.8
2026-06-06 00:57:05,EV_001,1.0,100,14.57,0.0,0.0,18.68,40.3,0.0,-6840.0,6.6,1.4249,60.0,150.0,304.9,47.8
2026-06-06 00:57:10,EV_001,1.0,100,7.23,0.0,0.0,18.68,40.3,0.0,-6840.0,6.6,1.43,60.0,150.0,306.3,23.6
2026-06-06 00:57:15,EV_001,1.0,100,4.83,0.0,0.0,18.68,40.3,0.0,-6840.0,6.6,1.423,60.0,150.0,309.3,15.6
2026-06-06 00:57:20,EV_001,1.0,100,5.13,0.0,0.0,18.41,40.3,0.0,-6840.0,6.6,1.4231,60.0,150.0,305.5,16.8
2026-06-06 00:57:25,EV_001,1.0,100,15.99,0.0,0.0,18.59,40.3,0.0,-6840.0,6.6,1.4383,60.0,150.0,298.3,53.6
2026-06-06 00:57:30,EV_001,1.0,100,10.83,0.0,0.0,18.83,40.3,0.0,-6840.0,6.5,1.4308,60.0,150.0,313.0,34.6
2026-06-06 00:57:35,EV_001,1.0,100,16.68,0.0,0.0,18.85,40.3,0.0,-6840.0,6.5,1.442,60.0,150.0,302.2,55.2
2026-06-06 00:57:40,EV_001,1.0,100,6.99,0.0,0.0,18.61,40.3,0.0,-6840.0,6.5,1.4336,60.0,150.0,302.4,23.1
2026-06-06 00:57:45,EV_001,1.0,100,12.44,0.0,0.0,18.66,40.3,0.0,-6840.0,6.5,1.4347,60.0,150.0,301.1,41.3
2026-06-06 00:57:50,EV_001,1.0,100,15.2,0.0,0.0,18.68,40.3,0.0,-7200.0,6.4,1.4366,60.0,150.0,313.5,48.5
2026-06-06 00:57:55,EV_001,1.0,100,5.36,0.0,0.0,18.82,40.3,0.0,-6840.0,6.4,1.4359,60.0,150.0,309.6,17.3
2026-06-06 00:58:00,EV_001,1.0,100,16.91,0.0,0.0,18.79,40.3,0.0,-6840.0,6.4,1.438,60.0,150.0,318.4,53.1
2026-06-06 00:58:05,EV_001,1.0,100,8.63,0.0,0.0,18.44,40.3,0.0,-6840.0,6.4,1.444,60.0,150.0,310.6,27.8
2026-06-06 00:58:10,EV_001,1.0,100,7.94,0.0,0.0,18.58,40.3,0.0,-6840.0,6.4,1.4426,60.0,150.0,297.4,26.7
2026-06-06 00:58:15,EV_001,1.0,100,14.0,0.0,0.0,18.81,40.3,0.0,-7200.0,6.3,1.4375,60.0,150.0,305.0,45.9
2026-06-06 00:58:20,EV_001,1.0,100,17.81,0.0,0.0,18.79,40.3,0.0,-6840.0,6.3,1.4405,60.0,150.0,306.6,58.1
2026-06-06 00:58:25,EV_001,1.0,100,10.79,0.0,0.0,18.72,40.3,0.0,-6840.0,6.3,1.432,60.0,150.0,304.9,35.4
2026-06-06 00:58:30,EV_001,1.0,100,5.97,0.0,0.0,18.42,40.3,0.0,-6840.0,6.3,1.4379,60.0,150.0,301.7,19.8
2026-06-06 00:58:35,EV_001,1.0,100,10.92,0.0,0.0,18.65,40.3,0.0,-6840.0,6.3,1.4463,60.0,150.0,299.1,36.5
2026-06-06 00:58:40,EV_001,1.0,100,11.51,0.0,0.0,18.81,40.3,0.0,-7200.0,6.2,1.4591,60.0,150.0,307.8,37.4
2026-06-06 00:58:45,EV_001,1.0,100,15.06,0.0,0.0,19.17,40.3,0.0,-7200.0,6.2,1.4589,60.0,150.0,309.9,48.6
2026-06-06 00:58:50,EV_001,1.0,100,5.98,0.0,0.0,18.98,40.3,0.0,-7200.0,6.2,1.4625,60.0,150.0,306.6,19.5
2026-06-06 00:58:55,EV_001,1.0,100,13.47,0.0,0.0,19.33,40.3,0.0,-6840.0,6.2,1.4584,60.0,150.0,306.8,43.9
